,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
423,2017-08-16,3.428171081112437,3.3904252263459718,3.926513037888928,3.428171081112437,3.428171081112437,0.22850364154234382,0.22850364154234382,0.22850364154234382,0.02634375579850427,0.02634375579850427,0.02634375579850427,0.20215988574383956,0.20215988574383956,0.20215988574383956,0.0,0.0,0.0,3.656674722654781
424,2017-08-17,3.4267962658250712,3.4023112673495937,3.9022688374548498,3.4267962658250712,3.4267962658250712,0.23976484514429347,0.23976484514429347,0.23976484514429347,0.024318621205559467,0.024318621205559467,0.024318621205559467,0.21544622393873403,0.21544622393873403,0.21544622393873403,0.0,0.0,0.0,3.6665611109693645
425,2017-08-20,3.4226718199629733,3.442000154343157,3.969098997266096,3.4226718199629733,3.4226718199629733,0.275467298390828,0.275467298390828,0.275467298390828,0.02539135556905396,0.02539135556905396,0.02539135556905396,0.25007594282177403,0.25007594282177403,0.25007594282177403,0.0,0.0,0.0,3.6981391183538013
426,2017-08-21,3.421297004675607,3.4574842231968037,3.9673560472613834,3.421297004675607,3.421297004675607,0.28813246360797,0.28813246360797,0.28813246360797,0.028476459987809895,0.028476459987809895,0.028476459987809895,0.25965600362016006,0.25965600362016006,0.25965600362016006,0.0,0.0,0.0,3.709429468283577
427,2017-08-22,3.4199221893882408,3.462070173796898,3.9891067234372093,3.4199221893882408,3.4199221893882408,0.29742185766979196,0.29742185766979196,0.29742185766979196,0.02923616509080967,0.02923616509080967,0.02923616509080967,0.2681856925789823,0.2681856925789823,0.2681856925789823,0.0,0.0,0.0,3.717344047058033
428,2017-08-23,3.418547374100875,3.443586880585929,3.9713607747455226,3.418547374100875,3.418547374100875,0.3019940306858296,0.3019940306858296,0.3019940306858296,0.026343755798986734,0.026343755798986734,0.026343755798986734,0.2756502748868428,0.2756502748868428,0.2756502748868428,0.0,0.0,0.0,3.7205414047867045
429,2017-08-24,3.417172558813509,3.476242717075049,3.987462901955921,3.417172558813509,3.417172558813509,0.3063717793798049,0.3063717793798049,0.3063717793798049,0.02431862120578021,0.02431862120578021,0.02431862120578021,0.2820531581740247,0.2820531581740247,0.2820531581740247,0.0,0.0,0.0,3.723544338193314
430,2017-08-27,3.4130481129514116,3.459954635944942,3.9966750410257204,3.4130481129514116,3.4130481129514116,0.32058139144428033,0.32058139144428033,0.32058139144428033,0.025391355569272786,0.025391355569272786,0.025391355569272786,0.2951900358750075,0.2951900358750075,0.2951900358750075,0.0,0.0,0.0,3.733629504395692
431,2017-08-28,3.4116732976640454,3.458421902672801,3.983424618724707,3.4116732976640454,3.4116732976640454,0.32620265467744275,0.32620265467744275,0.32620265467744275,0.028476459987881314,0.028476459987881314,0.028476459987881314,0.2977261946895614,0.2977261946895614,0.2977261946895614,0.0,0.0,0.0,3.737875952341488
432,2017-08-29,3.4102984823766795,3.486737289173446,3.9972306787684513,3.4102984823766795,3.4102984823766795,0.32870344616757724,0.32870344616757724,0.32870344616757724,0.029236165091050637,0.029236165091050637,0.029236165091050637,0.29946728107652665,0.29946728107652665,0.29946728107652665,0.0,0.0,0.0,3.7390019285442566
433,2017-08-30,3.4089236670893137,3.47556781251253,4.0045911147477655,3.4089236670893137,3.4089236670893137,0.32685028966638663,0.32685028966638663,0.32685028966638663,0.026343755798742048,0.026343755798742048,0.026343755798742048,0.3005065338676446,0.3005065338676446,0.3005065338676446,0.0,0.0,0.0,3.7357739567557005
434,2017-08-31,3.407548851801948,3.464755064113676,3.9927249101365203,3.407548851801948,3.407548851801948,0.32526421385698756,0.32526421385698756,0.32526421385698756,0.024318621205722417,0.024318621205722417,0.024318621205722417,0.30094559265126525,0.30094559265126525,0.30094559265126525,0.0,0.0,0.0,3.7328130656589353
435,2017-09-03,3.40342440593985,3.4586698174942763,3.975254308085264,3.40342440593985,3.40342440593985,0.32513977951604667,0.32513977951604667,0.32513977951604667,0.02539135556917108,0.02539135556917108,0.02539135556917108,0.2997484239468756,0.2997484239468756,0.2997484239468756,0.0,0.0,0.0,3.7285641854558964
436,2017-09-04,3.402049590652484,3.4759503619535908,3.978204535595477,3.402049590652484,3.402049590652484,0.3273539876880048,0.3273539876880048,0.3273539876880048,0.028476459987662413,0.028476459987662413,0.028476459987662413,0.29887752770034237,0.29887752770034237,0.29887752770034237,0.0,0.0,0.0,3.729403578340489
437,2017-09-05,3.400674775365118,3.4875941429741784,3.9927253739020157,3.400674775365118,3.400674775365118,0.327182239539886,0.327182239539886,0.327182239539886,0.029236165090674088,0.029236165090674088,0.029236165090674088,0.2979460744492119,0.2979460744492119,0.2979460744492119,0.0,0.0,0.0,3.7278570149050037
438,2017-09-06,3.399299960077752,3.4718535246212086,3.992231582876997,3.399299960077752,3.399299960077752,0.3233927484009724,0.3233927484009724,0.3233927484009724,0.026343755798661994,0.026343755798661994,0.026343755798661994,0.2970489926023104,0.2970489926023104,0.2970489926023104,0.0,0.0,0.0,3.7226927084787245
439,2017-09-07,3.397925144790386,3.4707221139939968,3.996601584124721,3.397925144790386,3.397925144790386,0.32058955480375007,0.32058955480375007,0.32058955480375007,0.024318621205650905,0.024318621205650905,0.024318621205650905,0.29627093359809925,0.29627093359809925,0.29627093359809925,0.0,0.0,0.0,3.7185146995941363
440,2017-09-10,3.3938006989282883,3.4692310307844263,3.9780422628304115,3.3938006989282883,3.3938006989282883,0.32069317151561505,0.32069317151561505,0.32069317151561505,0.02539135556912819,0.02539135556912819,0.02539135556912819,0.29530181594648686,0.29530181594648686,0.29530181594648686,0.0,0.0,0.0,3.7144938704439032
441,2017-09-11,3.3924258836409225,3.4549201964696667,3.9900535499017553,3.3924258836409225,3.3924258836409225,0.324051644663061,0.324051644663061,0.324051644663061,0.02847645998800949,0.02847645998800949,0.02847645998800949,0.2955751846750515,0.2955751846750515,0.2955751846750515,0.0,0.0,0.0,3.7164775283039835
442,2017-09-12,3.3910510683535566,3.453397748970985,3.9973153643279993,3.3910510683535566,3.3910510683535566,0.3254125866298864,0.3254125866298864,0.3254125866298864,0.02923616509091505,0.02923616509091505,0.02923616509091505,0.29617642153897145,0.29617642153897145,0.29617642153897145,0.0,0.0,0.0,3.716463654983443
443,2017-09-13,3.389676253066191,3.468622650688966,3.9678572531475838,3.389676253066191,3.389676253066191,0.32344179210381424,0.32344179210381424,0.32344179210381424,0.026343755798417315,0.026343755798417315,0.026343755798417315,0.297098036305397,0.297098036305397,0.297098036305397,0.0,0.0,0.0,3.713118045170005
444,2017-09-14,3.3883014377788245,3.449746170853783,3.9603301099940356,3.3883014377788245,3.3883014377788245,0.32263472911737195,0.32263472911737195,0.32263472911737195,0.024318621205579396,0.024318621205579396,0.024318621205579396,0.29831610791179264,0.29831610791179264,0.29831610791179264,0.0,0.0,0.0,3.7109361668961967
445,2017-09-17,3.384176991916726,3.456440964121934,3.9836665896291534,3.384176991916726,3.384176991916726,0.32867716791876095,0.32867716791876095,0.32867716791876095,0.02539135556918674,0.02539135556918674,0.02539135556918674,0.30328581234957425,0.30328581234957425,0.30328581234957425,0.0,0.0,0.0,3.712854159835487
446,2017-09-18,3.3828021766293603,3.4563248005443246,3.969454706986133,3.3828021766293603,3.3828021766293603,0.33363958816796246,0.33363958816796246,0.33363958816796246,0.028476459987790578,0.028476459987790578,0.028476459987790578,0.30516312818017194,0.30516312818017194,0.30516312818017194,0.0,0.0,0.0,3.716441764797323
447,2017-09-19,3.3814273613419945,3.447255537451581,3.9694200938734316,3.3814273613419945,3.3814273613419945,0.33625378772434256,0.33625378772434256,0.33625378772434256,0.02923616509079313,0.02923616509079313,0.02923616509079313,0.3070176226335495,0.3070176226335495,0.3070176226335495,0.0,0.0,0.0,3.717681149066337
448,2017-09-20,3.3800525460546287,3.469836900367411,3.979093327879695,3.3800525460546287,3.3800525460546287,0.33510374523006353,0.33510374523006353,0.33510374523006353,0.026343755798899776,0.026343755798899776,0.026343755798899776,0.30875998943116384,0.30875998943116384,0.30875998943116384,0.0,0.0,0.0,3.7151562912846923
449,2017-09-21,3.378677730767263,3.4592772714247744,3.967533961352082,3.378677730767263,3.378677730767263,0.33461712105375624,0.33461712105375624,0.33461712105375624,0.024318621205813854,0.024318621205813854,0.024318621205813854,0.3102984998479424,0.3102984998479424,0.3102984998479424,0.0,0.0,0.0,3.713294851821019
450,2017-09-24,3.374553284905165,3.467166510233656,3.991491193572651,3.374553284905165,3.374553284905165,0.33818887632895006,0.33818887632895006,0.33818887632895006,0.025391355569245315,0.025391355569245315,0.025391355569245315,0.3127975207597048,0.3127975207597048,0.3127975207597048,0.0,0.0,0.0,3.712742161234115
451,2017-09-25,3.373178469617799,3.4414201139583143,3.9574036944586064,3.373178469617799,3.373178469617799,0.3411312874915764,0.3411312874915764,0.3411312874915764,0.028476459987861993,0.028476459987861993,0.028476459987861993,0.31265482750371437,0.31265482750371437,0.31265482750371437,0.0,0.0,0.0,3.7143097571093753
452,2017-09-26,3.377309733118392,3.4690476840460756,3.975285736653954,3.377309733118392,3.377309733118392,0.3411482495136928,0.3411482495136928,0.3411482495136928,0.029236165090671198,0.029236165090671198,0.029236165090671198,0.3119120844230216,0.3119120844230216,0.3119120844230216,0.0,0.0,0.0,3.718457982632085
453,2017-09-27,3.3814409966189856,3.4472858802710595,3.976543792740024,3.3814409966189856,3.3814409966189856,0.3368642320611557,0.3368642320611557,0.3368642320611557,0.026343755798555614,0.026343755798555614,0.026343755798555614,0.31052047626260004,0.31052047626260004,0.31052047626260004,0.0,0.0,0.0,3.7183052286801415
454,2017-09-28,3.385572260119578,3.4824489619202095,3.9877796166657675,3.385572260119578,3.385572260119578,0.33276469768811057,0.33276469768811057,0.33276469768811057,0.024318621205450097,0.024318621205450097,0.024318621205450097,0.3084460764826605,0.3084460764826605,0.3084460764826605,0.0,0.0,0.0,3.7183369578076886
455,2017-10-01,3.3979660506213576,3.4491215080582425,3.9840911921907094,3.3979660506213576,3.3979660506213576,0.3234251948456228,0.3234251948456228,0.3234251948456228,0.025391355569303865,0.025391355569303865,0.025391355569303865,0.298033839276319,0.298033839276319,0.298033839276319,0.0,0.0,0.0,3.7213912454669806
456,2017-10-02,3.40209731412195,3.4617319699433797,3.9889849814196614,3.40209731412195,3.40209731412195,0.3216982202132925,0.3216982202132925,0.3216982202132925,0.028476459987628405,0.028476459987628405,0.028476459987628405,0.29322176022566404,0.29322176022566404,0.29322176022566404,0.0,0.0,0.0,3.7237955343352427
457,2017-10-03,3.406228577622543,3.451384661057645,3.978004757214076,3.406228577622543,3.406228577622543,0.3170449834487394,0.3170449834487394,0.3170449834487394,0.02923616509076582,0.02923616509076582,0.02923616509076582,0.2878088183579736,0.2878088183579736,0.2878088183579736,0.0,0.0,0.0,3.7232735610712826
458,2017-10-04,3.410359841123136,3.4645672367383153,3.9839266828972244,3.410359841123136,3.410359841123136,0.30820429096782104,0.30820429096782104,0.30820429096782104,0.026343755798310924,0.026343755798310924,0.026343755798310924,0.2818605351695101,0.2818605351695101,0.2818605351695101,0.0,0.0,0.0,3.718564132090957
459,2017-10-05,3.4144911046237287,3.467176400745324,3.9720708627174353,3.4144911046237287,3.4144911046237287,0.29977477457920576,0.29977477457920576,0.29977477457920576,0.02431862120567084,0.02431862120567084,0.02431862120567084,0.2754561533735349,0.2754561533735349,0.2754561533735349,0.0,0.0,0.0,3.7142658792029346
460,2017-10-08,3.4268848951255078,3.4376056561813404,3.973133131600607,3.4268848951255078,3.4268848951255078,0.2798511009771967,0.2798511009771967,0.2798511009771967,0.025391355569260962,0.025391355569260962,0.025391355569260962,0.2544597454079357,0.2544597454079357,0.2544597454079357,0.0,0.0,0.0,3.7067359961027044
461,2017-10-09,3.4310161586261008,3.4400722195306344,3.9668511011385768,3.4310161586261008,3.4310161586261008,0.2756964271991884,0.2756964271991884,0.2756964271991884,0.028476459987990158,0.028476459987990158,0.028476459987990158,0.24721996721119824,0.24721996721119824,0.24721996721119824,0.0,0.0,0.0,3.706712585825289
462,2017-10-10,3.435147422126694,3.4530908690108886,3.9469347076131673,3.435147422126694,3.435147422126694,0.26928037294005813,0.26928037294005813,0.26928037294005813,0.029236165091006787,0.029236165091006787,0.029236165091006787,0.24004420784905137,0.24004420784905137,0.24004420784905137,0.0,0.0,0.0,3.7044277950667523
463,2017-10-11,3.4392786856272872,3.43450586559817,3.9633043039950975,3.4392786856272872,3.4392786856272872,0.25938521504071216,0.25938521504071216,0.25938521504071216,0.026343755798793382,0.026343755798793382,0.026343755798793382,0.23304145924191874,0.23304145924191874,0.23304145924191874,0.0,0.0,0.0,3.6986639006679995
464,2017-10-12,3.44340994912788,3.4169511672203914,3.9443011220771944,3.44340994912788,3.44340994912788,0.2506339089315472,0.2506339089315472,0.2506339089315472,0.024318621205599324,0.024318621205599324,0.024318621205599324,0.226315287725948,0.226315287725948,0.226315287725948,0.0,0.0,0.0,3.694043858059427
465,2017-10-15,3.455803739629659,3.4241298694380626,3.949597328685557,3.455803739629659,3.455803739629659,0.2340818364466808,0.2340818364466808,0.2340818364466808,0.02539135556915926,0.02539135556915926,0.02539135556915926,0.20869048087752154,0.20869048087752154,0.20869048087752154,0.0,0.0,0.0,3.68988557607634
466,2017-10-16,3.4599350031302514,3.441401701030589,3.9436025621463004,3.4599350031302514,3.4599350031302514,0.23237651430606862,0.23237651430606862,0.23237651430606862,0.028476459987771256,0.028476459987771256,0.028476459987771256,0.20390005431829739,0.20390005431829739,0.20390005431829739,0.0,0.0,0.0,3.69231151743632
467,2017-10-17,3.4640662666308444,3.4269126540717845,3.961359408014886,3.4640662666308444,3.4640662666308444,0.22896505789818092,0.22896505789818092,0.22896505789818092,0.029236165090521963,0.029236165090521963,0.029236165090521963,0.19972889280765896,0.19972889280765896,0.19972889280765896,0.0,0.0,0.0,3.6930313245290254
468,2017-10-18,3.4681975301314374,3.4254785889804187,3.951166852068441,3.4681975301314374,3.4681975301314374,0.22254004070071137,0.22254004070071137,0.22254004070071137,0.026343755798449223,0.026343755798449223,0.026343755798449223,0.19619628490226215,0.19619628490226215,0.19619628490226215,0.0,0.0,0.0,3.6907375708321486
469,2017-10-19,3.47232879363203,3.4363382312353234,3.96743251832626,3.47232879363203,3.47232879363203,0.21762100871099807,0.21762100871099807,0.21762100871099807,0.02431862120583379,0.02431862120583379,0.02431862120583379,0.1933023875051643,0.1933023875051643,0.1933023875051643,0.0,0.0,0.0,3.689949802343028
470,2017-10-22,3.4847225841338094,3.4413962900413027,3.9628096948693625,3.4847225841338094,3.4847225841338094,0.2135596446844887,0.2135596446844887,0.2135596446844887,0.025391355569378084,0.025391355569378084,0.025391355569378084,0.18816828911511058,0.18816828911511058,0.18816828911511058,0.0,0.0,0.0,3.698282228818298
471,2017-10-23,3.4888538476344024,3.43983630772305,3.973561056588138,3.4888538476344024,3.4888538476344024,0.21593087569269928,0.21593087569269928,0.21593087569269928,0.02847645998784268,0.02847645998784268,0.02847645998784268,0.18745441570485658,0.18745441570485658,0.18745441570485658,0.0,0.0,0.0,3.704784723327102
472,2017-10-24,3.4929851111349954,3.4590540864857195,3.9697693162517838,3.4929851111349954,3.4929851111349954,0.21634289577880625,0.21634289577880625,0.21634289577880625,0.029236165090871194,0.029236165090871194,0.029236165090871194,0.18710673068793504,0.18710673068793504,0.18710673068793504,0.0,0.0,0.0,3.7093280069138017
473,2017-10-25,3.4971163746355884,3.4460984388847824,3.955375245411905,3.4971163746355884,3.4971163746355884,0.21336976593819026,0.21336976593819026,0.21336976593819026,0.026343755798568107,0.026343755798568107,0.026343755798568107,0.1870260101396221,0.1870260101396221,0.1870260101396221,0.0,0.0,0.0,3.710486140573779
474,2017-10-26,3.501247638136181,3.4400067036410436,3.9673376444871646,3.501247638136181,3.501247638136181,0.2114221624522365,0.2114221624522365,0.2114221624522365,0.024318621205470018,0.024318621205470018,0.024318621205470018,0.18710354124676648,0.18710354124676648,0.18710354124676648,0.0,0.0,0.0,3.7126698005884173
475,2017-10-30,3.5177726921385526,3.4921647660646347,4.004110848626741,3.5177726921385526,3.5177726921385526,0.21514032099897729,0.21514032099897729,0.21514032099897729,0.028476459987884728,0.028476459987884728,0.028476459987884728,0.18666386101109256,0.18666386101109256,0.18666386101109256,0.0,0.0,0.0,3.73291301313753
476,2017-10-31,3.521903955639146,3.4548741489430466,3.9910179073405954,3.521903955639146,3.521903955639146,0.21502635565551007,0.21502635565551007,0.21502635565551007,0.029236165090749278,0.029236165090749278,0.029236165090749278,0.18579019056476076,0.18579019056476076,0.18579019056476076,0.0,0.0,0.0,3.736930311294656
477,2017-11-01,3.526035219139739,3.4843350655264906,3.992252231374551,3.526035219139739,3.526035219139739,0.21074549265469292,0.21074549265469292,0.21074549265469292,0.02634375579868699,0.02634375579868699,0.02634375579868699,0.18440173685600592,0.18440173685600592,0.18440173685600592,0.0,0.0,0.0,3.736780711794432
478,2017-11-02,3.530166482640332,3.4363452340328107,3.9968780846867715,3.530166482640332,3.530166482640332,0.2067318024877916,0.2067318024877916,0.2067318024877916,0.02431862120569076,0.02431862120569076,0.02431862120569076,0.18241318128210082,0.18241318128210082,0.18241318128210082,0.0,0.0,0.0,3.736898285128124
479,2017-11-03,3.534297746140925,3.4714511014466893,3.9971405320571662,3.534297746140925,3.534297746140925,0.20244210316795128,0.20244210316795128,0.20244210316795128,0.022687507273453547,0.022687507273453547,0.022687507273453547,0.17975459589449772,0.17975459589449772,0.17975459589449772,0.0,0.0,0.0,3.736739849308876
480,2017-11-06,3.5466915366427036,3.4701024509212064,4.016278171315282,3.5466915366427036,3.5466915366427036,0.1958085770982564,0.1958085770982564,0.1958085770982564,0.028476459987956157,0.028476459987956157,0.028476459987956157,0.16733211711030022,0.16733211711030022,0.16733211711030022,0.0,0.0,0.0,3.74250011374096
481,2017-11-07,3.5508228001432967,3.474045588284835,4.01262282791301,3.5508228001432967,3.5508228001432967,0.19090323090293235,0.19090323090293235,0.19090323090293235,0.029236165090990234,0.029236165090990234,0.029236165090990234,0.16166706581194212,0.16166706581194212,0.16166706581194212,0.0,0.0,0.0,3.741726031046229
482,2017-11-08,3.5549540636438897,3.4745998846946913,3.99511193063586,3.5549540636438897,3.5549540636438897,0.1816148280301912,0.1816148280301912,0.1816148280301912,0.026343755798805886,0.026343755798805886,0.026343755798805886,0.1552710722313853,0.1552710722313853,0.1552710722313853,0.0,0.0,0.0,3.736568891674081
483,2017-11-09,3.5590853271444822,3.4716633629234677,3.9994241039312493,3.5590853271444822,3.5590853271444822,0.17251237132446776,0.17251237132446776,0.17251237132446776,0.024318621205925227,0.024318621205925227,0.024318621205925227,0.14819375011854252,0.14819375011854252,0.14819375011854252,0.0,0.0,0.0,3.73159769846895
484,2017-11-10,3.5632165906450752,3.470225529634077,3.9956902608461,3.5632165906450752,3.5632165906450752,0.16319148542086784,0.16319148542086784,0.16319148542086784,0.022687507273234566,0.022687507273234566,0.022687507273234566,0.14050397814763327,0.14050397814763327,0.14050397814763327,0.0,0.0,0.0,3.726408076065943
485,2017-11-13,3.5756103811468543,3.4425903829536058,3.990734364369923,3.5756103811468543,3.5756103811468543,0.14317495527983995,0.14317495527983995,0.14317495527983995,0.02847645998773725,0.02847645998773725,0.02847645998773725,0.11469849529210271,0.11469849529210271,0.11469849529210271,0.0,0.0,0.0,3.718785336426694
486,2017-11-14,3.5797416446474477,3.4345349610140445,3.9773608025349545,3.5797416446474477,3.5797416446474477,0.1347993810994395,0.1347993810994395,0.1347993810994395,0.029236165090613695,0.029236165090613695,0.029236165090613695,0.10556321600882589,0.10556321600882589,0.10556321600882589,0.0,0.0,0.0,3.7145410257468874
487,2017-11-15,3.5838729081480407,3.4473741964496893,3.982583914628541,3.5838729081480407,3.5838729081480407,0.12271659860119978,0.12271659860119978,0.12271659860119978,0.026343755798461724,0.026343755798461724,0.026343755798461724,0.09637284280273807,0.09637284280273807,0.09637284280273807,0.0,0.0,0.0,3.7065895067492405
